id,name,createdAt,temperature,grind,tasty,note,total time,average flowrate,total weight,brew data
"JmJ2por3Xk","parentsday3","2020/09/26 21:09:57","","","4","","316","26.00","156","0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.50;50.50;50.50;50.50;50.50;50.50;50.50;50.50;50.50;50.50;50.50;50.50;50.50;50.50;50.50;50.50;50.50;50.50;50.50;50.50;50.50;50.50;50.50;50.50;50.50;50.50;50.50;50.50;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.30;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;50.40;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.30;53.30;53.30;53.30;53.30;53.30;53.30;53.30;53.30;53.30;53.30;53.30;53.30;53.30;53.30;53.30;53.30;53.30;53.30;53.30;53.30;53.30;53.30;53.30;53.30;53.30;53.30;53.30;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.40;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;53.50;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;155.90;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;156.00;"
